Наименование;"Наименование артикула";"Код артикула";Валюта;Цена;"Доступен для заказа";"Зачеркнутая цена";"Закупочная цена";"В наличии";"В наличии @Москва";"Краткое описание";Описание;Наклейка;Статус;"Тип товаров";Теги;"Облагается налогом";Заголовок;"META Keywords";"META Description";"Ссылка на витрину";"Адрес видео на YouTube или Vimeo";"Дополнительные параметры";Пол;"Страна бренда";"Размеры ДхШхВ";Объем;Материал;Цвет;"Отделение для ноутбука";Вес;Бренд;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения
"Рюкзак Asgard Р-5555 ЧерныйW";;Р-5555;RUB;4290;1;0;3140;1000;;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5555--16;;;мужской;Российские;"48 * 31 * 14 см";"17 л";Брезент;{черный,0,13,20,,11};15'';"0.9 кг";Asgard;http://goldentrek.ru/wa-data/public/shop/products/58/38/3858/images/14782/14782.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/38/3858/images/14776/14776.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/38/3858/images/14777/14777.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/38/3858/images/14778/14778.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/38/3858/images/14779/14779.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/38/3858/images/14780/14780.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/38/3858/images/14781/14781.970.jpg;;;;;;;;;;;;
