Наименование;"Наименование артикула";"Код артикула";Валюта;Цена;"Доступен для заказа";"Зачеркнутая цена";"Закупочная цена";"В наличии";"В наличии @Москва";"Краткое описание";Описание;Наклейка;Статус;"Тип товаров";Теги;"Облагается налогом";Заголовок;"META Keywords";"META Description";"Ссылка на витрину";"Адрес видео на YouTube или Vimeo";"Дополнительные параметры";Пол;"Страна бренда";"Размеры ДхШхВ";Объем;Материал;Цвет;Вес;Бренд;"Отделение для ноутбука";"С рисунком";Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения
"Рюкзак Asgard Р-5222 Кофейный";;Р-5222;RUB;2700;1;0;2280;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-kofe;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{коричневый,11,9849600,8,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/29/32/3229/images/10561/10561.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/29/32/3229/images/10555/10555.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/29/32/3229/images/10556/10556.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/29/32/3229/images/10557/10557.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/29/32/3229/images/10558/10558.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/29/32/3229/images/10559/10559.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/29/32/3229/images/10560/10560.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Красный";;Р-5222;RUB;2700;1;0;2280;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-red;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{красный,11,8,16711680,6,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/34/32/3234/images/10601/10601.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/34/32/3234/images/10595/10595.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/34/32/3234/images/10596/10596.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/34/32/3234/images/10597/10597.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/34/32/3234/images/10598/10598.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/34/32/3234/images/10599/10599.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/34/32/3234/images/10600/10600.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Крокодил Белый";;Р-5222;RUB;2700;1;0;2280;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-kro-whi;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{белый,бежевый,11,16777215,1,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/45/32/3245/images/10689/10689.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/45/32/3245/images/10683/10683.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/45/32/3245/images/10684/10684.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/45/32/3245/images/10685/10685.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/45/32/3245/images/10686/10686.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/45/32/3245/images/10687/10687.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/45/32/3245/images/10688/10688.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Крокодил Теракотовый";;Р-5222;RUB;2700;1;0;2280;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-kro-ter;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{коричневый,11,9849600,8,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/41/32/3241/images/10657/10657.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/41/32/3241/images/10651/10651.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/41/32/3241/images/10652/10652.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/41/32/3241/images/10653/10653.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/41/32/3241/images/10654/10654.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/41/32/3241/images/10655/10655.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/41/32/3241/images/10656/10656.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Крокодил Черный";;Р-5222;RUB;2700;1;0;2280;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-kro-bla;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{черный,0,13,20,11,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/27/32/3227/images/10545/10545.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/27/32/3227/images/10539/10539.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/27/32/3227/images/10540/10540.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/27/32/3227/images/10541/10541.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/27/32/3227/images/10542/10542.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/27/32/3227/images/10543/10543.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/27/32/3227/images/10544/10544.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Лазурный";;Р-5222;RUB;2700;1;0;2280;3;3;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-laz;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{голубой,11,12,15,11397629,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/28/32/3228/images/10553/10553.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/28/32/3228/images/10547/10547.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/28/32/3228/images/10548/10548.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/28/32/3228/images/10549/10549.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/28/32/3228/images/10550/10550.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/28/32/3228/images/10551/10551.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/28/32/3228/images/10552/10552.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Оливковый";;Р-5222;RUB;2700;1;0;2280;1;1;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-oli;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{зеленый,11,3910715,10,17,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/44/32/3244/images/10681/10681.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/44/32/3244/images/10675/10675.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/44/32/3244/images/10676/10676.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/44/32/3244/images/10677/10677.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/44/32/3244/images/10678/10678.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/44/32/3244/images/10679/10679.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/44/32/3244/images/10680/10680.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Сиреневый";;Р-5222;RUB;2700;1;0;2280;1;1;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-sir;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{розовый,11,10,16730613,7,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/42/32/3242/images/10665/10665.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/42/32/3242/images/10659/10659.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/42/32/3242/images/10660/10660.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/42/32/3242/images/10661/10661.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/42/32/3242/images/10662/10662.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/42/32/3242/images/10663/10663.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/42/32/3242/images/10664/10664.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Фисташковый";;Р-5222;RUB;2700;1;0;2280;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-fist;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{зеленый,11,3910715,10,17,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/31/32/3231/images/10577/10577.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/31/32/3231/images/10571/10571.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/31/32/3231/images/10572/10572.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/31/32/3231/images/10573/10573.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/31/32/3231/images/10574/10574.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/31/32/3231/images/10575/10575.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/31/32/3231/images/10576/10576.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Черный";;Р-5222;RUB;2700;1;0;2280;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-black;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{черный,0,13,20,11,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/33/32/3233/images/10593/10593.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/33/32/3233/images/10587/10587.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/33/32/3233/images/10588/10588.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/33/32/3233/images/10589/10589.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/33/32/3233/images/10590/10590.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/33/32/3233/images/10591/10591.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/33/32/3233/images/10592/10592.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5222 Черный F";;Р-5222;RUB;2700;1;0;2280;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5222-bla-f;;;женский;Российские;"30 * 25 * 12 см";"9 л";Эко-кожа;{черный,0,13,20,11,};"0.5 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/32/32/3232/images/10585/10585.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/32/32/3232/images/10579/10579.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/32/32/3232/images/10580/10580.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/32/32/3232/images/10581/10581.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/32/32/3232/images/10582/10582.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/32/32/3232/images/10583/10583.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/32/32/3232/images/10584/10584.970.jpg;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Аттика Бордо";;Р-5223;RUB;2520;1;0;1680;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-att-bor;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{коричневый,11,9849600,8,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/46/32/3246/images/10701/10701.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/46/32/3246/images/10700/10700.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/46/32/3246/images/10697/10697.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/46/32/3246/images/10698/10698.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/46/32/3246/images/10699/10699.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Аттика Коричневый тем";;Р-5223;RUB;2520;1;0;1680;7;7;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-att-kor-tem;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{коричневый,11,9849600,8,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/48/32/3248/images/10713/10713.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/48/32/3248/images/10709/10709.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/48/32/3248/images/10710/10710.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/48/32/3248/images/10711/10711.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/48/32/3248/images/10712/10712.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Бежевый светлый";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-bej-sv;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{бежевый,11,16447975,2,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/57/32/3257/images/10767/10767.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/32/3257/images/10763/10763.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/32/3257/images/10764/10764.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/32/3257/images/10765/10765.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/32/3257/images/10766/10766.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Бежевый темный";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-bej-tem;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{бежевый,11,16447975,2,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/61/32/3261/images/10792/10792.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/32/3261/images/10788/10788.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/32/3261/images/10789/10789.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/32/3261/images/10790/10790.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/32/3261/images/10791/10791.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Белый";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-white;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{белый,11,16777215,1,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/53/32/3253/images/10743/10743.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/32/3253/images/10739/10739.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/32/3253/images/10740/10740.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/32/3253/images/10741/10741.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/32/3253/images/10742/10742.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Бордо";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-bord;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{красный,11,8,16711680,6,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/54/32/3254/images/10749/10749.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/32/3254/images/10745/10745.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/32/3254/images/10746/10746.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/32/3254/images/10747/10747.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/32/3254/images/10748/10748.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Голубой";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-blu;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{голубой,11,12,15,11397629,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/50/32/3250/images/10725/10725.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/50/32/3250/images/10721/10721.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/50/32/3250/images/10722/10722.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/50/32/3250/images/10723/10723.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/50/32/3250/images/10724/10724.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Желтый";;Р-5223;RUB;2520;1;0;1680;1;1;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-yell;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{желтый,11,16776960,3,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/62/32/3262/images/10799/10799.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/32/3262/images/10795/10795.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/32/3262/images/10796/10796.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/32/3262/images/10797/10797.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/32/3262/images/10798/10798.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Коричнево-рыжий";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-korr-r;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{коричневый,11,9849600,8,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/60/32/3260/images/10785/10785.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/32/3260/images/10781/10781.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/32/3260/images/10782/10782.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/32/3260/images/10783/10783.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/32/3260/images/10784/10784.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Коричневый тем";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-korr-tem;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{коричневый,11,9849600,8,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/65/32/3265/images/10820/10820.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/32/3265/images/10816/10816.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/32/3265/images/10817/10817.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/32/3265/images/10818/10818.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/32/3265/images/10819/10819.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Красный";;Р-5223;RUB;2520;1;0;1680;6;6;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-red;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{красный,11,8,16711680,6,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/52/32/3252/images/10737/10737.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/52/32/3252/images/10733/10733.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/52/32/3252/images/10734/10734.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/52/32/3252/images/10735/10735.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/52/32/3252/images/10736/10736.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Крокодил Белый";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-kro-whi;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{белый,11,16777215,1,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/51/32/3251/images/10731/10731.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/51/32/3251/images/10727/10727.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/51/32/3251/images/10728/10728.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/51/32/3251/images/10729/10729.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/51/32/3251/images/10730/10730.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Крокодил Серый";;Р-5223;RUB;2520;1;0;1680;3;3;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-kro-gray;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{серый,11,11052710,12,19,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/55/32/3255/images/10755/10755.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/32/3255/images/10751/10751.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/32/3255/images/10752/10752.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/32/3255/images/10753/10753.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/32/3255/images/10754/10754.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Крокодил Теракотовый";;Р-5223;RUB;2520;1;0;1680;10;10;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-kro-terr;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{коричневый,11,9849600,8,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/56/32/3256/images/10761/10761.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/32/3256/images/10757/10757.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/32/3256/images/10758/10758.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/32/3256/images/10759/10759.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/32/3256/images/10760/10760.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Крокодил Черный";;Р-5223;RUB;2520;1;0;1680;4;4;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-kro-bla;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{черный,0,13,20,11,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/47/32/3247/images/10707/10707.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/47/32/3247/images/10703/10703.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/47/32/3247/images/10704/10704.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/47/32/3247/images/10705/10705.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/47/32/3247/images/10706/10706.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Лазурный";;Р-5223;RUB;2520;1;0;1680;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-laz;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{голубой,11,12,15,11397629,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/59/32/3259/images/10779/10779.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/32/3259/images/10775/10775.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/32/3259/images/10776/10776.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/32/3259/images/10777/10777.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/32/3259/images/10778/10778.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Оливковый";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-oliv;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{зеленый,11,3910715,10,17,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/58/32/3258/images/10773/10773.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/32/3258/images/10769/10769.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/32/3258/images/10770/10770.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/32/3258/images/10771/10771.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/32/3258/images/10772/10772.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Сиреневый";;Р-5223;RUB;2520;1;0;1680;6;6;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-sir;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{розовый,11,10,16730613,7,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/64/32/3264/images/10813/10813.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/32/3264/images/10809/10809.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/32/3264/images/10810/10810.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/32/3264/images/10811/10811.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/32/3264/images/10812/10812.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Фисташковый";;Р-5223;RUB;2520;1;0;1680;6;6;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-fist;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{зеленый,11,3910715,10,17,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/63/32/3263/images/10806/10806.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/32/3263/images/10802/10802.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/32/3263/images/10803/10803.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/32/3263/images/10804/10804.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/32/3263/images/10805/10805.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5223 Черный";;Р-5223;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5223-black;;;женский;Российские;"34 * 25 * 13 см";"9 л";Эко-кожа;{черный,0,13,20,11,};"0.75 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/49/32/3249/images/10719/10719.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/49/32/3249/images/10715/10715.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/49/32/3249/images/10716/10716.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/49/32/3249/images/10717/10717.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/49/32/3249/images/10718/10718.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5233 Аттика Бордо";;Р-5233;RUB;2700;1;0;2280;4;4;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5233-att-bordo;;;унисекс;Российские;"41 * 27 * 15 см";"13 л";Эко-кожа;{коричневый,11,9849600,8,};"0.65 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/70/32/3270/images/10849/10849.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/32/3270/images/10845/10845.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/32/3270/images/10846/10846.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/32/3270/images/10847/10847.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/32/3270/images/10848/10848.970.jpg;;;;;;;;;;;;;
"Рюкзак Asgard Р-5233 Аттика Коричневый тем";;Р-5233;RUB;2700;1;0;2280;6;6;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5233-att-kor-tem;;;унисекс;Российские;"41 * 27 * 15 см";"13 л";Эко-кожа;{коричневый,11,9849600,8,};"0.65 кг";Asgard;;;http://goldentrek.ru/wa-data/public/shop/products/72/32/3272/images/10861/10861.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/32/3272/images/10857/10857.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/32/3272/images/10858/10858.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/32/3272/images/10859/10859.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/32/3272/images/10860/10860.970.jpg;;;;;;;;;;;;;
